employee_id,year,performance_score,projects_completed,training_hours,attendance_rate ,bonus_awarded
3566,2022,4.77,6,34,89.9,No
3566,2023,4.89,10,22,87.56,No
3566,2024,4.72,3,36,98.59,Yes
3566,2025,4.63,5,24,85.35,Yes
3567,2021,3.24,6,40,89.09,Yes
3567,2022,3.4,7,44,91.25,Yes
3567,2023,3.54,5,61,87.75,Yes
3567,2024,2.88,8,51,98.72,No
3567,2025,3.49,6,58,91.5,Yes
3568,2021,4.41,1,43,98.73,Yes
3568,2022,3.85,9,40,93.88,No
3568,2023,3.85,8,27,94.78,Yes
3568,2024,4.53,6,49,96.68,No
3568,2025,4.53,2,31,97.16,Yes
3569,2021,4.26,10,19,97.81,Yes
3569,2022,4.39,5,22,97.49,Yes
3569,2023,3.9,5,33,94.96,No
3569,2024,3.65,8,38,97.17,No
3569,2025,3.92,3,23,93.77,Yes
3570,2021,4.27,10,34,90.78,Yes
3570,2022,4.54,4,25,93.77,No
3570,2023,4.48,6,32,86.44,No
3570,2024,4.25,8,22,91.11,Yes
3570,2025,4.69,9,43,88.72,Yes
3571,2021,3.77,5,65,87.34,Yes
3571,2022,3.36,9,76,90.02,No
3571,2023,3.4,5,69,98.3,No
3571,2024,3.86,10,56,86.07,No
3571,2025,3.46,10,74,94.93,No
3572,2021,3.53,5,61,90.48,No
3572,2022,3.88,10,54,86.05,Yes
3572,2023,3.2,8,58,98.97,Yes
3572,2024,3.32,5,56,98.73,Yes
3572,2025,3.72,10,77,97.7,No
3573,2021,4.49,6,83,99.34,Yes
3573,2022,4.55,3,71,90.75,Yes
3573,2023,4.21,4,95,85.44,Yes
3573,2024,4.29,1,84,91.28,Yes
3573,2025,4.72,10,72,85.65,No
3574,2021,3.56,9,24,88.51,No
3574,2022,3.17,6,14,90.46,No
3574,2023,3.57,5,32,89.81,Yes
3574,2024,3.08,7,30,98.93,No
3574,2025,3.47,4,28,92.31,Yes
3575,2021,2.85,4,69,99.35,Yes
3575,2022,2.43,5,91,99.85,No
3575,2023,2.3,1,86,87.34,Yes
3575,2024,2.45,7,74,97.14,No
3575,2025,2.78,1,93,96.94,No
3576,2021,4.44,10,39,99.17,No
3576,2022,4.6,4,46,98.36,No
3576,2023,4.31,5,48,99.38,No
3576,2024,4.42,9,64,87.85,No
3576,2025,4.26,8,59,98.23,No
3577,2021,2.72,1,49,88.6,Yes
3577,2022,3.26,1,50,99.65,Yes
3577,2023,2.64,1,29,90.19,Yes
3577,2024,2.76,5,35,85.77,Yes
3577,2025,2.98,2,29,90.46,Yes
3578,2021,3.41,6,42,99.35,Yes
3578,2022,3.92,2,43,99.87,Yes
3578,2023,4.06,9,38,85.24,No
3578,2024,3.81,6,36,92.61,No
3578,2025,3.86,7,65,96.4,Yes
3579,2021,4.16,3,74,86.66,No
3579,2022,4.17,1,74,88.16,No
3579,2023,3.9,7,85,91.11,No
3579,2024,4.07,10,74,89.27,No
3579,2025,3.82,2,68,88.15,No
3580,2021,2.97,8,64,86.43,No
3580,2022,2.88,3,66,88.45,Yes
3580,2023,2.56,7,66,97.68,No
3580,2024,2.9,2,66,88.47,Yes
3580,2025,2.51,8,53,85.34,No
3581,2021,3.29,10,47,87.83,No
3581,2022,3.41,3,44,87.27,No
3581,2023,3.49,7,73,90.44,Yes
3581,2024,3.74,5,46,97.36,Yes
3581,2025,3.73,1,58,87.89,No
3582,2021,2.48,4,82,88.13,Yes
3582,2022,2.51,1,67,85.99,No
3582,2023,2.52,3,78,94.75,No
3582,2024,2.54,4,70,98.02,Yes
3582,2025,2.26,2,84,97.84,No
3583,2021,4.38,2,85,90.25,No
3583,2022,4.6,3,77,86.46,Yes
3583,2023,4.34,7,85,88.82,Yes
3583,2024,4.35,5,78,87.26,No
3583,2025,4.69,9,86,86.48,Yes
3584,2021,2.89,7,60,94.69,Yes
3584,2022,2.53,9,83,92.01,Yes
3584,2023,2.49,8,86,98.65,No
3584,2024,2.93,7,85,86.66,No
3584,2025,2.99,3,60,90,No
3585,2021,3.8,9,58,92.95,Yes
3585,2022,3.67,10,55,98.02,Yes
3585,2023,4.19,3,79,98.5,No
3585,2024,3.93,3,63,94.64,Yes
3585,2025,4.23,1,74,89.68,No
3586,2021,3.44,10,51,98.56,No
3586,2022,3.76,10,41,98.3,No
3586,2023,3.74,10,61,91.14,No
3586,2024,3.38,5,54,96.77,Yes
3586,2025,3.33,3,59,88.58,No
3587,2021,4.11,1,76,90.24,No
3587,2022,3.78,3,81,98.21,No
3587,2023,4.07,6,56,97.19,Yes
3587,2024,4.21,2,77,99.8,No
3587,2025,3.67,6,71,86.44,Yes
3588,2021,2.61,2,41,85.66,No
3588,2022,2.85,9,44,88.78,Yes
3588,2023,2.74,3,27,95.53,Yes
3588,2024,2.99,1,35,85.91,No
3588,2025,2.61,6,37,92.81,No
3589,2021,3.43,6,57,97.6,Yes
3589,2022,3.57,2,32,95.13,No
3589,2023,3.72,9,52,86.69,No
3589,2024,3.39,3,43,94.72,Yes
3589,2025,3.56,4,36,98.05,No
3590,2021,4.77,9,50,85.24,No
3590,2022,4.52,2,63,91.79,Yes
3590,2023,4.18,6,39,93.9,No
3590,2024,4.53,1,49,88.38,No
3590,2025,4.63,3,65,93.1,No
3591,2021,3.47,3,47,97.33,No
3591,2022,3.44,10,44,85.88,Yes
3591,2023,3.97,1,60,96.92,No
3591,2024,4.14,6,64,91.43,Yes
3591,2025,4.05,5,48,95.54,No
3592,2021,4.85,3,67,98.88,Yes
3592,2022,4.49,3,61,97.64,No
3592,2023,4.33,4,55,86.43,Yes
3592,2024,4.86,2,58,90.78,Yes
3592,2025,4.66,8,53,85.31,Yes
3593,2021,4.1,10,55,92.23,Yes
3593,2022,3.66,10,45,91.94,No
3593,2023,3.86,8,48,86.73,Yes
3593,2024,3.81,8,47,86.64,Yes
3593,2025,4.12,6,55,91.98,No
3594,2021,3.13,3,41,85.03,No
3594,2022,3.27,5,13,97.13,Yes
3594,2023,3,2,32,87.12,No
3594,2024,3.39,1,14,87.53,No
3594,2025,2.94,6,35,85.86,No
3595,2021,2.6,10,47,94.05,Yes
3595,2022,2.58,3,71,91.12,No
3595,2023,2.57,6,62,94.03,Yes
3595,2024,2.42,6,69,85.72,No
3595,2025,2.32,10,56,93.14,Yes
3596,2021,2.94,5,83,98.04,No
3596,2022,2.64,8,68,94.22,Yes
3596,2023,2.72,3,78,87.94,No
3596,2024,3.2,5,75,88.86,Yes
3596,2025,3.18,7,91,90,No
3597,2021,4.28,3,55,88.77,No
3597,2022,4.44,7,60,89.88,No
3597,2023,4.74,6,77,97.39,No
3597,2024,4.95,5,75,90.6,No
3597,2025,4.87,9,52,97.58,Yes
3598,2021,3.97,1,20,93.64,No
3598,2022,4.12,7,46,99.12,Yes
3598,2023,4.11,6,28,93.25,Yes
3598,2024,4.32,4,42,87.14,Yes
3598,2025,4.05,4,27,88.7,Yes
3599,2021,4.11,8,49,89.77,Yes
3599,2022,4.13,6,70,99.29,No
3599,2023,3.87,8,53,93.22,No
3599,2024,3.75,10,73,89.09,Yes
3599,2025,4.12,4,46,96.62,Yes
3600,2021,2.63,3,72,99.87,Yes
3600,2022,2.63,9,61,97.08,Yes
3600,2023,2.38,1,58,96.62,Yes
3600,2024,2.72,3,66,94.25,Yes
3600,2025,2.88,8,70,86.7,No
3601,2021,3.36,2,67,94.57,Yes
3601,2022,2.84,7,87,91.63,No
3601,2023,2.81,5,66,96.44,Yes
3601,2024,3.18,10,82,98.41,Yes
3601,2025,3.35,10,91,92.31,Yes
3602,2021,4.12,5,47,93.32,Yes
3602,2022,4.2,3,69,87.65,No
3602,2023,4.55,1,64,99.08,No
3602,2024,4.42,4,60,88.6,Yes
3602,2025,4.29,10,52,92.59,No
3603,2021,2.5,9,58,93.93,Yes
3603,2022,2.65,1,37,99.02,Yes
3603,2023,3.15,5,53,94.56,No
3603,2024,2.89,7,52,88.74,No
3603,2025,2.61,10,57,90.87,Yes
3604,2021,3.36,1,89,91.93,No
3604,2022,3.34,3,80,92.74,No
3604,2023,3.41,3,67,85.9,Yes
3604,2024,4.1,10,90,97.96,Yes
3604,2025,3.55,7,77,86.48,Yes
3605,2021,2.65,5,23,91.42,No
3605,2022,2.36,6,38,87.6,No
3605,2023,2.42,4,23,89.24,Yes
3605,2024,3,7,22,95.98,Yes
3605,2025,2.87,4,40,95.11,No
3606,2021,3.79,2,49,96.75,Yes
3606,2022,3.67,1,61,96.52,Yes
3606,2023,4.21,10,65,99.23,Yes
3606,2024,4.07,3,73,97.82,Yes
3606,2025,3.83,7,49,93.68,Yes
3607,2021,4.31,2,44,99.21,No
3607,2022,4.05,1,31,95.03,Yes
3607,2023,4.57,9,20,93.82,No
3607,2024,4.26,3,20,88.32,Yes
3607,2025,3.93,3,39,94.71,Yes
3608,2021,4.33,9,48,97.15,No
3608,2022,4.35,6,47,85.84,No
3608,2023,4.21,7,38,91.57,Yes
3608,2024,3.86,9,42,88.2,Yes
3608,2025,4.54,1,40,88.35,No
3609,2021,2.6,2,52,98.58,Yes
3609,2022,2.61,1,45,90.03,Yes
3609,2023,2.71,10,36,93.42,No
3609,2024,2.66,6,41,86.7,No
3609,2025,2.76,3,51,90.6,Yes
3610,2021,3.96,3,76,87.89,Yes
3610,2022,3.32,10,84,96.63,No
3610,2023,3.48,10,94,92.72,Yes
3610,2024,3.95,10,85,99.52,No
3610,2025,3.21,10,66,89.36,No
3611,2021,4.38,6,36,88.81,Yes
3611,2022,4.43,8,18,95.56,No
3611,2023,3.72,1,40,91.55,Yes
3611,2024,4,8,29,90.03,No
3611,2025,4.41,7,39,99.92,Yes
3612,2021,2.79,10,67,99.81,Yes
3612,2022,2.9,4,75,97.31,Yes
3612,2023,3.34,8,90,90.67,Yes
3612,2024,2.99,6,65,99.34,No
3612,2025,3.1,5,69,99.57,No
3613,2021,2.93,5,63,85.21,No
3613,2022,3.11,5,61,88.89,Yes
3613,2023,2.61,10,66,89.71,No
3613,2024,2.38,9,56,95.66,Yes
3613,2025,3.01,10,51,92.29,Yes
3614,2021,4.27,5,45,95.77,Yes
3614,2022,4.34,3,38,94.1,Yes
3614,2023,4.89,8,41,91.82,No
3614,2024,4.72,5,31,92.44,No
3614,2025,4.33,5,30,97.38,Yes
3615,2021,4.78,10,55,95.03,Yes
3615,2022,4.3,1,54,97.96,Yes
3615,2023,4.81,8,41,90.88,No
3615,2024,4.23,8,57,91.7,No
3615,2025,4.16,3,65,93.09,No
3616,2021,4.48,8,50,87.36,Yes
3616,2022,4.87,4,58,95.19,No
3616,2023,4.41,10,62,91.34,No
3616,2024,4.91,2,52,90.32,Yes
3616,2025,4.64,10,71,92.21,No
3617,2021,2.94,4,55,98.28,Yes
3617,2022,3.19,2,47,86.65,No
3617,2023,2.89,8,47,90.09,No
3617,2024,2.97,9,61,88.79,No
3617,2025,3.19,9,34,99.96,Yes
3618,2021,4.07,3,49,94.29,Yes
3618,2022,4.22,9,48,97.02,Yes
3618,2023,4.28,2,45,87.7,No
3618,2024,4.21,10,46,97.61,No
3618,2025,4.57,2,52,94.89,No
3619,2021,3.95,9,56,97.1,No
3619,2022,3.46,7,64,92.44,No
3619,2023,3.47,5,37,89.15,Yes
3619,2024,3.54,5,65,91.28,No
3619,2025,3.45,6,51,94.23,No
3620,2021,3.95,5,80,86.73,No
3620,2022,3.43,6,51,96.51,No
3620,2023,3.97,2,75,92.17,Yes
3620,2024,3.8,7,57,87.54,Yes
3620,2025,3.64,4,71,97.07,Yes
3621,2021,3.61,10,32,87.67,No
3621,2022,3.24,5,15,99.46,No
3621,2023,3.87,9,41,88.54,Yes
3621,2024,3.49,7,18,87.46,No
3621,2025,3.91,1,27,97.24,Yes
3622,2021,4.41,10,62,87.69,Yes
3622,2022,4.4,8,66,91.24,Yes
3622,2023,4.41,7,74,89.42,Yes
3622,2024,4.43,4,63,95.29,Yes
3622,2025,4.6,5,67,88.51,No
3623,2021,3.46,2,68,95.42,No
3623,2022,3.37,10,75,89.13,Yes
3623,2023,2.79,9,53,99.88,No
3623,2024,3.17,4,71,96.06,Yes
3623,2025,2.79,3,70,96.09,No
3624,2021,3.16,2,60,91.36,No
3624,2022,2.95,5,61,94.12,No
3624,2023,2.84,4,73,92.27,No
3624,2024,2.78,2,69,87.19,No
3624,2025,3.55,2,57,88.02,No
3625,2021,3.19,8,36,88.05,No
3625,2022,3.22,9,30,91.45,No
3625,2023,3.43,2,27,90.29,Yes
3625,2024,3.25,10,18,87.1,No
3625,2025,3.38,1,16,93.81,Yes
3626,2021,3.04,4,55,87.01,No
3626,2022,2.77,10,35,95.05,No
3626,2023,3.22,9,39,86.33,Yes
3626,2024,2.92,8,32,87.77,No
3626,2025,2.48,1,59,97.04,Yes
3627,2021,4.02,4,32,91.29,No
3627,2022,3.98,2,37,88.46,Yes
3627,2023,4.15,3,34,91.97,Yes
3627,2024,4.72,8,56,85.13,No
3627,2025,4.77,7,50,87.64,No
3628,2021,4,4,65,99.98,Yes
3628,2022,4.5,5,72,89.64,Yes
3628,2023,4,7,59,94.24,Yes
3628,2024,4.2,10,55,95.48,Yes
3628,2025,4.32,6,56,91.19,No
3629,2021,3.99,5,81,97.91,Yes
3629,2022,4.5,6,66,90.45,Yes
3629,2023,4.07,3,71,88.49,No
3629,2024,3.83,2,72,89.93,Yes
3629,2025,3.95,5,76,96.98,Yes
3630,2021,4.1,9,55,98.95,Yes
3630,2022,4.58,7,68,98.67,Yes
3630,2023,4.1,5,70,98.87,No
3630,2024,4.16,2,65,98.16,Yes
3630,2025,4.1,3,47,89.37,No
3631,2021,4.16,5,71,99.41,No
3631,2022,3.48,1,57,94.63,No
3631,2023,3.79,4,58,96.63,Yes
3631,2024,3.67,2,48,92.96,Yes
3631,2025,3.76,1,51,92.32,No
3632,2021,3.97,3,69,94.9,No
3632,2022,3.3,2,69,98.23,No
3632,2023,3.74,7,69,91.97,Yes
3632,2024,3.52,4,80,94.65,No
3632,2025,3.42,2,69,96.89,Yes
3633,2021,3.02,1,39,96.68,No
3633,2022,2.75,3,51,94.11,Yes
3633,2023,2.64,7,46,99.8,No
3633,2024,2.48,6,53,85.74,Yes
3633,2025,3.12,4,39,97.48,No
3634,2021,4,6,51,88.65,Yes
3634,2022,4.34,2,45,93.08,Yes
3634,2023,4.44,1,65,93.34,No
3634,2024,4.66,4,37,85.63,Yes
3634,2025,4.21,1,50,87.68,Yes
3635,2021,3.5,5,63,92.7,Yes
3635,2022,3.86,6,49,88.42,No
3635,2023,3.99,1,52,88.34,No
3635,2024,4.13,5,47,98.38,No
3635,2025,3.43,8,53,86.51,No
3636,2021,3.38,5,58,93.07,Yes
3636,2022,2.99,7,56,91.69,No
3636,2023,2.98,5,68,93.59,No
3636,2024,3.74,5,61,86.95,No
3636,2025,3.45,9,53,87.03,Yes
3637,2021,2.61,9,86,93.5,Yes
3637,2022,2.51,9,72,99.6,Yes
3637,2023,2.5,6,96,86.9,Yes
3637,2024,2.95,4,72,88.56,Yes
3637,2025,2.58,9,96,95.02,Yes
3638,2021,3.37,7,70,94.89,No
3638,2022,3.3,8,61,97.49,No
3638,2023,2.93,1,60,97.01,Yes
3638,2024,3.27,3,69,91.81,Yes
3638,2025,2.88,9,81,94.37,No
3639,2021,3.85,2,41,91.04,Yes
3639,2022,3.99,5,54,85.44,No
3639,2023,4.13,7,31,90.14,Yes
3639,2024,3.48,1,27,88.33,No
3639,2025,3.44,7,35,86.37,Yes
3640,2021,4.21,4,23,89.31,No
3640,2022,4.55,10,36,92.33,No
3640,2023,4.49,1,29,98.14,No
3640,2024,4.49,2,34,87.87,No
3640,2025,4.59,5,20,85.46,Yes
3641,2021,2.86,4,79,95.51,No
3641,2022,2.69,7,81,90.84,Yes
3641,2023,2.73,9,70,88.56,No
3641,2024,2.56,1,92,90.14,No
3641,2025,2.91,6,87,88.04,No
3642,2021,2.89,8,32,91.34,Yes
3642,2022,2.32,3,58,89.23,Yes
3642,2023,2.42,6,38,88,No
3642,2024,2.55,2,42,96.69,Yes
3642,2025,2.57,4,49,95.85,Yes
3643,2021,3.82,5,47,92.11,No
3643,2022,3.78,7,47,87.02,No
3643,2023,4.01,5,41,94.13,No
3643,2024,3.97,9,52,85.86,Yes
3643,2025,4.04,5,26,89.82,No
3644,2021,4.19,10,36,91.42,No
3644,2022,4.61,7,34,90.28,Yes
3644,2023,4.7,3,50,89.49,No
3644,2024,4.4,4,51,93.44,No
3644,2025,4.12,10,42,96,No
3645,2021,3.25,8,41,88.72,Yes
3645,2022,3.65,3,44,99.02,Yes
3645,2023,3.77,9,40,91.18,Yes
3645,2024,3.36,3,28,94.9,Yes
3645,2025,4.01,3,46,98.85,Yes
3646,2021,3.89,10,48,98.05,No
3646,2022,4.3,10,35,92.01,No
3646,2023,4.28,5,53,95.96,Yes
3646,2024,4.04,10,62,95.43,No
3646,2025,3.97,8,55,88.63,No
3647,2021,4.03,2,73,92.53,Yes
3647,2022,3.68,9,63,93.62,No
3647,2023,3.49,4,68,91.7,Yes
3647,2024,3.32,3,83,91.55,No
3647,2025,3.64,10,75,90.42,No
3648,2021,4.03,6,30,96.83,Yes
3648,2022,4.23,6,55,86.86,No
3648,2023,4.05,8,48,99.98,Yes
3648,2024,3.84,2,37,86.69,No
3648,2025,4.08,6,44,97.66,No
3649,2021,3.36,3,48,89.77,Yes
3649,2022,3.41,1,30,90.08,Yes
3649,2023,2.99,2,30,95.28,Yes
3649,2024,2.89,7,40,92.91,Yes
3649,2025,3.34,2,41,97.55,Yes
3650,2021,3.41,8,90,92.18,No
3650,2022,3.79,4,65,99.89,No
3650,2023,3.75,2,91,85.86,No
3650,2024,3.53,5,80,92.72,No
3650,2025,4.01,3,75,95.11,Yes
3651,2021,3.81,7,73,96.63,No
3651,2022,3.87,5,76,87.89,Yes
3651,2023,4.21,6,72,96.29,No
3651,2024,3.98,5,72,89.24,No
3651,2025,4.07,5,73,88.33,No
3652,2021,4.16,6,41,91.38,Yes
3652,2022,3.98,7,42,92.61,No
3652,2023,4.47,6,56,88.31,No
3652,2024,4.51,2,35,99.81,No
3652,2025,4.57,1,54,87.5,Yes
3653,2021,4.61,7,81,97.55,Yes
3653,2022,4.19,5,83,95.35,Yes
3653,2023,4.27,10,72,89.05,Yes
3653,2024,4.8,1,83,91.69,No
3653,2025,4.81,10,75,96.67,Yes
3654,2021,4.17,6,61,87.73,Yes
3654,2022,4.52,2,52,90.14,No
3654,2023,4.42,4,40,98.61,No
3654,2024,4.8,4,49,87.96,Yes
3654,2025,4.45,4,40,86.02,No
3655,2021,3.3,5,41,89.51,Yes
3655,2022,3.08,4,59,98.64,Yes
3655,2023,2.7,7,45,87.25,No
3655,2024,2.97,9,59,97.84,No
3655,2025,3.3,2,37,90.02,Yes
3656,2021,3.7,3,71,85.05,Yes
3656,2022,3.69,6,66,98.56,No
3656,2023,3.46,10,85,87.09,Yes
3656,2024,4.07,1,90,99.61,Yes
3656,2025,3.97,6,90,95.52,Yes
3657,2021,3.79,8,81,94.74,No
3657,2022,3.83,3,51,86.56,Yes
3657,2023,3.63,2,62,88.48,No
3657,2024,3.88,2,51,88.82,Yes
3657,2025,3.63,2,77,87.99,No
3658,2021,3.28,4,70,88.23,Yes
3658,2022,3.57,8,55,96.18,Yes
3658,2023,3.11,10,72,92.52,No
3658,2024,3.06,9,48,86.82,No
3658,2025,3.02,6,46,87.87,No
3659,2021,3.57,9,33,91.84,No
3659,2022,3.45,9,52,97.73,No
3659,2023,3.31,8,40,89.9,No
3659,2024,3.61,3,48,92.7,No
3659,2025,3.08,9,39,97.13,Yes
3660,2021,3.12,3,42,87.41,No
3660,2022,3.23,2,59,96.84,Yes
3660,2023,2.76,10,32,88.97,Yes
3660,2024,3.35,6,47,94.4,No
3660,2025,2.92,10,43,87.18,No
3661,2021,3.34,5,55,91.33,No
3661,2022,3.46,5,56,93.77,Yes
3661,2023,3.76,2,71,90.2,Yes
3661,2024,3.14,6,73,89.28,No
3661,2025,3.1,7,54,98.28,Yes
3662,2021,3.19,3,63,91.15,No
3662,2022,3.3,10,43,95.92,No
3662,2023,3.28,9,64,86.04,Yes
3662,2024,3.51,9,44,91.3,Yes
3662,2025,3,10,72,88.88,Yes
3663,2021,3.57,10,56,86.15,No
3663,2022,3.14,6,67,93.69,No
3663,2023,3.82,10,81,90.58,Yes
3663,2024,3.6,10,78,86.94,Yes
3663,2025,3.48,6,74,92.8,No
3664,2021,2.59,5,66,96.5,No
3664,2022,3.04,10,78,89.87,No
3664,2023,2.73,2,77,98.55,No
3664,2024,3.34,1,88,87.53,No
3664,2025,2.74,6,82,88.28,Yes
3665,2021,4.35,4,65,89.29,Yes
3665,2022,4.32,9,72,97.98,No
3665,2023,4.56,1,73,93.96,Yes
3665,2024,3.85,1,66,87.99,No
3665,2025,4.2,9,46,89.35,No
3666,2021,2.31,5,51,88.91,Yes
3666,2022,2.42,7,71,99.48,No
3666,2023,3,10,64,93.98,No
3666,2024,2.6,10,56,92,No
3666,2025,2.38,8,65,91.3,No
3667,2021,4.82,8,62,95.82,No
3667,2022,4.93,8,79,97.02,No
3667,2023,4.53,5,71,88.22,No
3667,2024,4.42,10,70,91.9,Yes
3667,2025,4.68,7,71,99.99,No
3668,2021,4.78,10,65,92.24,No
3668,2022,4.07,6,63,95.99,Yes
3668,2023,4.38,6,63,88.93,No
3668,2024,4.63,8,68,90.53,Yes
3668,2025,4.53,4,79,97.3,Yes
3669,2021,2.31,10,59,89.53,No
3669,2022,2.46,7,80,85.11,No
3669,2023,2.52,2,76,91.64,No
3669,2024,2.33,4,68,88.57,Yes
3669,2025,2.79,2,63,97.67,No
3670,2021,4.76,1,90,88.88,No
3670,2022,4.84,9,73,87.37,No
3670,2023,4.83,5,86,92.67,Yes
3670,2024,4.19,4,89,90.65,No
3670,2025,4.83,5,82,92.4,No
3671,2021,2.62,6,58,93.35,Yes
3671,2022,2.74,9,58,87.97,No
3671,2023,2.99,7,39,94.05,Yes
3671,2024,2.51,10,56,92.34,Yes
3671,2025,3.13,2,47,87.38,Yes
3672,2021,4.49,8,39,97.2,No
3672,2022,4.19,6,40,94.01,No
3672,2023,4.26,7,37,87.77,No
3672,2024,4.3,5,51,99.98,Yes
3672,2025,4.17,4,63,92.43,No
3673,2021,4,6,48,86.01,Yes
3673,2022,4.08,2,39,96.67,Yes
3673,2023,3.76,8,35,90.41,No
3673,2024,3.42,8,45,87.52,No
3673,2025,3.96,7,31,87.19,No
3674,2021,3.47,2,64,90.24,Yes
3674,2022,3.45,1,67,95.07,No
3674,2023,3.89,1,48,90.55,No
3674,2024,3.26,7,64,91.28,No
3674,2025,3.99,1,44,99.58,Yes
3675,2021,2.73,3,50,87.22,No
3675,2022,2.83,8,38,87.91,No
3675,2023,3.05,3,51,94.51,No
3675,2024,2.52,1,47,95.19,No
3675,2025,2.74,10,49,95.79,No
3676,2021,3.89,4,41,90.44,Yes
3676,2022,3.53,6,31,93.29,Yes
3676,2023,3.98,6,55,90.83,No
3676,2024,4.09,4,25,89.6,Yes
3676,2025,4.18,4,46,94.08,Yes
3677,2021,3.21,10,58,92.87,Yes
3677,2022,3.29,3,58,91.29,No
3677,2023,3.17,3,58,86.3,No
3677,2024,3.17,10,46,86.17,No
3677,2025,3.27,1,74,90.48,No
3678,2021,2.94,4,84,88.32,No
3678,2022,3.56,7,85,85.66,Yes
3678,2023,3.51,7,73,98.85,Yes
3678,2024,3.32,6,80,97.13,Yes
3678,2025,2.83,10,71,97.67,No
3679,2021,3.61,9,94,91.9,Yes
3679,2022,3.01,7,89,99.22,Yes
3679,2023,3.2,5,88,89.96,No
3679,2024,3.48,4,80,98.16,No
3679,2025,3.01,9,97,95.42,No
3680,2021,3.55,6,64,91.55,No
3680,2022,3.51,1,73,95.04,No
3680,2023,3.66,7,78,98.3,No
3680,2024,3.46,1,71,89.3,No
3680,2025,3.68,1,57,86.21,No
3681,2021,3.94,9,70,97.29,No
3681,2022,3.94,5,77,92.88,No
3681,2023,4.05,2,69,87.53,No
3681,2024,3.81,9,64,96.21,Yes
3681,2025,3.9,8,86,92.87,Yes
3682,2021,4.41,7,56,98.25,No
3682,2022,4.65,9,54,89.59,Yes
3682,2023,4.78,9,64,93.94,No
3682,2024,4.17,4,37,96.29,No
3682,2025,4.53,6,65,88.72,Yes
3683,2021,4.53,6,73,92.67,No
3683,2022,4.05,3,65,92.66,No
3683,2023,4.48,2,57,97.35,Yes
3683,2024,4.05,7,79,93.65,Yes
3683,2025,4.49,7,60,89.33,No
3684,2021,2.63,10,48,87.08,No
3684,2022,3.16,5,65,90.18,Yes
3684,2023,3.07,2,51,86.58,Yes
3684,2024,2.84,2,60,95.83,Yes
3684,2025,2.95,4,69,89.11,No
3685,2021,3.3,6,95,92.18,Yes
3685,2022,3.12,10,87,91.88,Yes
3685,2023,3.89,9,87,96.29,No
3685,2024,3.47,1,81,89.06,No
3685,2025,3.55,8,83,87,No
3686,2021,4.21,7,35,99.82,Yes
3686,2022,4.35,8,51,97.71,No
3686,2023,4.4,2,30,87.1,No
3686,2024,4.37,2,35,86.35,No
3686,2025,3.92,7,33,93.14,No
3687,2021,2.69,5,51,95.37,No
3687,2022,2.53,5,71,86.23,No
3687,2023,2.32,7,52,97.26,Yes
3687,2024,2.99,10,65,94.02,No
3687,2025,2.36,3,45,89.94,Yes
3688,2021,3.29,6,34,86.9,Yes
3688,2022,3.92,2,30,97.6,Yes
3688,2023,3.88,4,20,91.83,No
3688,2024,3.42,7,19,95.65,Yes
3688,2025,3.98,10,34,93.71,No
3689,2021,4.89,7,64,96.67,Yes
3689,2022,4.76,8,71,92.57,Yes
3689,2023,4.79,8,77,95.98,No
3689,2024,4.82,7,79,86.65,Yes
3689,2025,4.6,9,67,88.52,Yes
3690,2021,2.78,1,33,95.98,No
3690,2022,2.72,3,33,97.4,Yes
3690,2023,3.18,3,23,99.73,Yes
3690,2024,3.05,4,37,98.98,Yes
3690,2025,3.13,6,19,98.4,No
3691,2021,4.29,6,66,97.75,Yes
3691,2022,4.41,3,79,87.54,No
3691,2023,4.32,2,77,98.33,Yes
3691,2024,4,6,59,91.07,No
3691,2025,4.02,5,54,93.57,Yes
3692,2021,4.4,4,59,88.36,No
3692,2022,4.34,3,50,86.09,Yes
3692,2023,4.21,9,63,92.06,Yes
3692,2024,4.16,4,65,92.75,Yes
3692,2025,3.94,10,51,96.41,Yes
3693,2021,4.53,6,28,85.29,No
3693,2022,4.15,3,39,95.56,Yes
3693,2023,4.66,3,35,90.99,Yes
3693,2024,4.23,9,31,95.54,Yes
3693,2025,4.43,3,27,85.36,Yes
3694,2021,4.65,7,69,90.86,No
3694,2022,4.55,6,43,92.71,No
3694,2023,4.7,9,45,98.97,Yes
3694,2024,4.51,1,53,93.06,No
3694,2025,4.47,2,52,85.69,No
3695,2021,3.79,3,77,96.56,Yes
3695,2022,4.22,1,52,93.79,Yes
3695,2023,4.02,2,56,98.68,No
3695,2024,3.99,10,60,97.95,Yes
3695,2025,4.26,2,70,90.16,Yes
3696,2021,4.07,3,79,92.48,No
3696,2022,4.23,6,79,99.78,No
3696,2023,4.51,3,74,87.74,Yes
3696,2024,4.45,7,81,89.78,No
3696,2025,4.31,2,76,98.81,Yes
3697,2021,3.19,3,82,88.44,Yes
3697,2022,3.2,7,86,85.71,No
3697,2023,3.03,5,85,90.87,Yes
3697,2024,3.14,4,58,96.85,No
3697,2025,3.18,6,68,85.59,No
3698,2021,2.36,1,49,91.92,Yes
3698,2022,2.36,9,59,89.68,Yes
3698,2023,2.65,7,55,93.92,No
3698,2024,2.67,10,45,99.63,Yes
3698,2025,2.72,9,48,87.49,No
3699,2021,3.34,4,26,98.51,No
3699,2022,3.11,8,49,91.75,Yes
3699,2023,3.14,8,29,87.95,Yes
